,Unnamed: 0,tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday,earnings
169,169,tt0118692,video,Beauty and the Beast: The Enchanted Christmas,Beauty and the Beast: The Enchanted Christmas,1997,72.0,"Animation,Family,Fantasy",beauty and the beast the enchanted christmas,5.9,11705,True,False,False,False,74659750.5
170,170,tt0120489,movie,Christmas Fever,Weihnachtsfieber,1997,90.0,"Comedy,Romance",christmas fever,6.5,65,True,False,False,False,15065319.1
171,171,tt0122019,video,Christmas in Cartoontown,Christmas in Cartoontown,1996,46.0,"Adventure,Animation,Family",christmas in cartoontown,6.8,65,True,False,False,False,67113065.12
172,172,tt0122244,tvMovie,Scrooge's Rock 'N' Roll Christmas,Scrooge's Rock 'N' Roll Christmas,1984,44.0,Musical,scrooges rock n roll christmas,4.7,50,True,False,False,False,56975768.800000004
173,173,tt0122260,tvMovie,Skyward Christmas,Skyward Christmas,1981,60.0,Drama,skyward christmas,6.8,18,True,False,False,False,35596363.239999995
174,174,tt0122272,tvMovie,Stubby Pringle's Christmas,Stubby Pringle's Christmas,1978,55.0,"Drama,Family",stubby pringles christmas,7.5,118,True,False,False,False,16647186.75
175,175,tt0122494,movie,How the Toys Saved Christmas,La Freccia Azzurra,1996,93.0,"Adventure,Animation,Family",how the toys saved christmas,6.5,585,True,False,False,False,80510710.14999999
176,176,tt0123179,tvMovie,Mister Magoo's Christmas Carol,Mister Magoo's Christmas Carol,1962,53.0,"Animation,Comedy,Drama",mister magoos christmas carol,7.6,3103,True,False,False,False,58747753.0
177,177,tt0124013,tvMovie,Mr. Willowby's Christmas Tree,Mr. Willowby's Christmas Tree,1995,30.0,"Comedy,Family,Musical",mr willowbys christmas tree,6.1,270,True,False,False,False,53485145.26
178,178,tt0125465,movie,Last Holiday,Posledniye kanikuly,1996,65.0,Drama,last holiday,7.6,25,False,False,False,True,6490470.68
179,179,tt0125945,movie,Holiday Hookers,Natale in casa d'appuntamento,1976,97.0,Comedy,holiday hookers,5.4,98,False,False,False,True,61574138.82000001
180,180,tt0126946,tvMovie,Holiday in Your Heart,Holiday in Your Heart,1997,96.0,"Drama,Music",holiday in your heart,5.6,318,False,False,False,True,15181299.839999998
181,181,tt0128083,movie,The Boy Who Saved Christmas,The Boy Who Saved Christmas,1998,94.0,"Comedy,Family,Fantasy",the boy who saved christmas,3.1,198,True,False,False,False,1853087.0
182,182,tt0128995,tvMovie,The Christmas Raccoons,The Christmas Raccoons,1980,30.0,"Animation,Family",the christmas raccoons,7.0,156,True,False,False,False,79365504.39999999
183,183,tt0129145,movie,Holiday's with Pay,Holiday's with Pay,1948,115.0,Comedy,holidays with pay,5.5,41,False,False,False,True,53852436.0
184,184,tt0129359,tvMovie,On the 2nd Day of Christmas,On the 2nd Day of Christmas,1997,96.0,"Comedy,Drama,Family",on the 2nd day of christmas,6.1,894,True,False,False,False,35534958.3
185,185,tt0129827,tvMovie,A Christmas Reunion,A Christmas Reunion,1994,132.0,Drama,a christmas reunion,6.0,87,True,False,False,False,31002568.200000003
186,186,tt0135187,tvMovie,A Christmas Memory,A Christmas Memory,1997,96.0,"Drama,Family",a christmas memory,7.0,792,True,False,False,False,16010851.5
187,187,tt0135412,movie,Apollo Goes on Holiday,Epiheirisis Apollon,1968,88.0,"Comedy,Musical,Romance",apollo goes on holiday,6.0,223,False,False,False,True,35274483.0
188,188,tt0135467,tvMovie,I'll Be Home for Christmas,I'll Be Home for Christmas,1997,94.0,"Drama,Romance",ill be home for christmas,6.3,321,True,False,False,False,52661208.6
189,189,tt0135636,tvMovie,Christopher's Christmas Mission,Sagan om Karl-Bertil Jonssons julafton,1975,23.0,"Animation,Family",christophers christmas mission,8.0,2726,True,False,False,False,59702542.4
190,190,tt0136399,tvMovie,"Merry Christmas, George Bailey","Merry Christmas, George Bailey",1997,60.0,Fantasy,merry christmas george bailey,7.3,151,True,False,False,False,7200271.05
191,191,tt0136444,tvMovie,The Christmas Orange,L'orange de Noël,1996,119.0,"Comedy,Drama",the christmas orange,7.1,42,True,False,False,False,7424861.209999999
192,192,tt0136755,tvMovie,The Christmas List,The Christmas List,1997,96.0,"Comedy,Fantasy,Romance",the christmas list,6.7,1449,True,False,False,False,87515039.53999999
193,193,tt0137000,tvMovie,A Holiday for Love,Christmas in My Hometown,1996,105.0,"Drama,Family,Romance",a holiday for love,6.4,737,False,False,False,True,15981380.480000002
194,194,tt0137044,movie,Home for Christmas,Jouluksi kotiin,1975,89.0,Drama,home for christmas,6.5,102,True,False,False,False,73747226.14999999
195,195,tt0137098,movie,Bloody Christmas,Matomena Hristougenna,1951,95.0,"Drama,War",bloody christmas,6.7,61,True,False,False,False,31418310.669999998
196,196,tt0139393,tvMovie,Johann's Gift to Christmas,Johann's Gift to Christmas,1991,23.0,Animation,johanns gift to christmas,6.2,26,True,False,False,False,16948350.38
197,197,tt0140605,tvMovie,The Teddy Bears' Christmas,The Teddy Bears' Christmas,1992,30.0,"Animation,Family",the teddy bears christmas,8.1,142,True,False,False,False,73368544.5
198,198,tt0140825,movie,Christmas in August,Palwolui Keuriseumaseu,1998,97.0,"Drama,Romance",christmas in august,7.6,3855,True,False,False,False,29680616.679999996
199,199,tt0144827,tvMovie,John Grin's Christmas,Christmas,1986,50.0,Family,john grins christmas,8.9,37,True,False,False,False,18506109.09
200,200,tt0144828,tvMovie,Christmas in America,Christmas in America,1990,,,christmas in america,4.2,26,True,False,False,False,21112861.56
201,201,tt0155110,video,Richie Rich's Christmas Wish,Richie Rich's Christmas Wish,1998,84.0,"Comedy,Family",richie richs christmas wish,4.0,2475,True,False,False,False,29799502.0
202,202,tt0155570,tvMovie,Bugs Bunny's Holiday Diet,Bugs Bunny's Thanksgiving Diet,1979,30.0,"Animation,Comedy,Family",bugs bunnys holiday diet,6.4,118,False,False,False,True,54586884.48
203,203,tt0155753,movie,I'll Be Home for Christmas,I'll Be Home for Christmas,1998,86.0,"Comedy,Family",ill be home for christmas,5.5,11463,True,False,False,False,9083687.25
204,204,tt0156400,tvMovie,The Christmas Wish,The Christmas Wish,1998,93.0,Drama,the christmas wish,6.9,768,True,False,False,False,88842675.69
205,205,tt0158515,tvMovie,Nilus the Sandman: The Boy Who Dreamed Christmas,Nilus the Sandman: The Boy Who Dreamed Christmas,1991,30.0,"Animation,Family",nilus the sandman the boy who dreamed christmas,6.8,41,True,False,False,False,90865008.16
206,206,tt0158530,movie,Merry Christmas... Happy New Year,Buon Natale... Buon anno,1989,100.0,"Comedy,Drama,Romance",merry christmas happy new year,6.2,130,True,False,False,False,48228108.64
207,207,tt0164648,tvMovie,A Holiday to Remember,A Holiday to Remember,1995,90.0,"Drama,Romance",a holiday to remember,6.1,669,False,False,False,True,6864575.22
208,208,tt0164654,movie,Hot Pants Holiday,Hot Pants Holiday,1971,84.0,"Drama,Romance",hot pants holiday,3.5,15,False,False,False,True,34083375.199999996
209,209,tt0166960,video,An All Dogs Christmas Carol,An All Dogs Christmas Carol,1998,73.0,"Adventure,Animation,Comedy",an all dogs christmas carol,4.9,1554,True,False,False,False,3097851.54
210,210,tt0167248,movie,Lassie: A Christmas Tail,Lassie: A Christmas Tail,1963,,"Drama,Family",lassie a christmas tail,5.9,29,True,False,False,False,64702394.25000001
211,211,tt0170016,movie,How the Grinch Stole Christmas,How the Grinch Stole Christmas,2000,104.0,"Comedy,Family,Fantasy",how the grinch stole christmas,6.3,276568,True,False,False,False,23794349.04
212,212,tt0170547,movie,Santa's Christmas Circus,Santa's Christmas Circus,1966,60.0,"Family,Fantasy",santas christmas circus,2.0,187,True,False,False,False,12202672.0
213,213,tt0172238,tvMovie,A Child's Christmas in Wales,A Child's Christmas in Wales,1987,55.0,"Drama,Family",a childs christmas in wales,7.7,629,True,False,False,False,47404012.81
214,214,tt0173731,tvMovie,Christmas at Home,Christmas at Home,1990,60.0,Documentary,christmas at home,8.5,36,True,False,False,False,36470295.5
215,215,tt0174550,tvMovie,A Christmas for Boomer,A Christmas for Boomer,1979,48.0,"Adventure,Drama,Family",a christmas for boomer,7.7,20,True,False,False,False,92295624.19
216,216,tt0176292,tvMovie,Christmas Wafer,Vianocné oblátky,1977,64.0,Family,christmas wafer,7.3,29,True,False,False,False,42889902.43
217,217,tt0176987,tvMovie,A Merry Mirthworm Christmas,A Merry Mirthworm Christmas,1984,24.0,"Animation,Family",a merry mirthworm christmas,7.0,58,True,False,False,False,79709743.39999999
218,218,tt0177248,video,The Spirit of Christmas,The Spirit of Christmas,1998,52.0,,the spirit of christmas,4.3,24,True,False,False,False,29746860.349999998
219,219,tt0177398,video,You're Invited to Mary-Kate & Ashley's Christmas Party,You're Invited to Mary-Kate & Ashley's Christmas Party,1997,26.0,Short,youre invited to marykate  ashleys christmas party,4.9,126,True,False,False,False,520178.61
220,220,tt0178787,movie,The Poor People's Christmas,Navidad de los pobres,1947,71.0,Comedy,the poor peoples christmas,5.4,25,True,False,False,False,54357313.68
221,221,tt0179681,movie,Blue Christmas,Blue Christmas,1998,,Comedy,blue christmas,8.7,12,True,False,False,False,104206891.32
222,222,tt0179682,tvMovie,"Bluetoes, the Christmas Elf","Bluetoes, the Christmas Elf",1988,23.0,"Animation,Family",bluetoes the christmas elf,7.5,96,True,False,False,False,34707309.0
223,223,tt0180860,tvMovie,Naked City: A Killer Christmas,Naked City: A Killer Christmas,1998,95.0,"Crime,Thriller",naked city a killer christmas,5.1,214,True,False,False,False,14677301.22
224,224,tt0180984,movie,Scream Queens' Naked Christmas,Scream Queens' Naked Christmas,1996,60.0,Documentary,scream queens naked christmas,4.4,67,True,False,False,False,34273092.92
225,225,tt0181570,tvMovie,"Happy Christmas, Miss King","Happy Christmas, Miss King",1998,120.0,"Drama,Family,Romance",happy christmas miss king,7.5,625,True,False,False,False,23553820.5
226,226,tt0182015,tvMovie,A Cosmic Christmas,A Cosmic Christmas,1977,26.0,"Animation,Family,Sci-Fi",a cosmic christmas,6.7,235,True,False,False,False,37311115.440000005
227,227,tt0182307,movie,Husband's Holiday,Maridos en vacaciones,1975,90.0,Comedy,husbands holiday,6.3,65,False,False,False,True,6103873.44
228,228,tt0182983,tvMovie,Inheritance Up Christmas,A Different Kind of Christmas,1995,90.0,"Comedy,Drama,Romance",inheritance up christmas,5.4,442,True,False,False,False,49032670.68
229,229,tt0183681,movie,Friday Is No Holiday,Pátek není svátek,1980,83.0,Comedy,friday is no holiday,5.8,51,False,False,False,True,20654867.78
230,230,tt0185235,video,Classic Christmas,Classic Christmas,1995,48.0,"Documentary,Music",classic christmas,6.4,13,True,False,False,False,59180296.96000001
231,231,tt0187774,tvMovie,Carry on Christmas,Carry on Christmas,1973,50.0,Comedy,carry on christmas,5.9,257,True,False,False,False,64442040.82000001
232,232,tt0187775,tvMovie,Carry on Christmas: Carry on Stuffing,Carry on Christmas: Carry on Stuffing,1972,50.0,Comedy,carry on christmas carry on stuffing,5.5,205,True,False,False,False,45048201.55
233,233,tt0188504,tvMovie,A Christmas Carol,A Christmas Carol,1977,58.0,"Drama,Fantasy",a christmas carol,6.5,555,True,False,False,False,68803677.14999999
234,234,tt0189741,movie,Future Memories: Last Christmas,Mirai no omoide: Last Christmas,1992,118.0,"Romance,Sci-Fi",future memories last christmas,6.9,56,True,False,False,False,57051720.57
235,235,tt0193163,tvMovie,A Flintstone Christmas,A Flintstone Christmas,1977,60.0,"Animation,Family",a flintstone christmas,6.8,925,True,False,False,False,82847147.2
236,236,tt0193164,tvMovie,A Flintstones Christmas Carol,A Flintstones Christmas Carol,1994,69.0,"Animation,Comedy,Family",a flintstones christmas carol,6.8,1558,True,False,False,False,60251369.4
237,237,tt0193430,movie,Holiday in Sarajevo,Praznik u Sarajevu,1991,87.0,Drama,holiday in sarajevo,7.2,185,False,False,False,True,39536338.32
238,238,tt0193524,tvMovie,The Star Wars Holiday Special,The Star Wars Holiday Special,1978,97.0,"Adventure,Family,Musical",the star wars holiday special,2.1,16397,False,False,False,True,11636448.18
239,239,tt0195039,movie,Magic Christmas Tree,Magic Christmas Tree,1964,60.0,"Family,Fantasy",magic christmas tree,2.4,308,True,False,False,False,1149525.5999999999
240,240,tt0196565,movie,Mediterranean Holiday,Flying Clipper - Traumreise unter weissen Segeln,1962,158.0,Documentary,mediterranean holiday,7.5,87,False,False,False,True,50610198.75
241,241,tt0198321,tvMovie,"Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'","Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'",1994,58.0,Family,bah humbug the story of charles dickens a christmas carol,7.7,54,True,False,False,False,73736948.67
242,242,tt0199161,tvMovie,Yogi's First Christmas,Yogi's First Christmas,1980,98.0,"Animation,Comedy,Family",yogis first christmas,7.1,996,True,False,False,False,68998836.6
243,243,tt0200245,movie,Christmas Vacation 2000,Vacanze di Natale 2000,1999,110.0,"Comedy,Romance",christmas vacation 2000,4.3,1182,True,False,False,False,48652394.29
244,244,tt0204956,tvMovie,Christmas in Malibu,Christmas in Malibu,1999,,,christmas in malibu,4.1,15,True,False,False,False,5712210.199999999
245,245,tt0208654,tvMovie,'Twas the Night Before Christmas,'Twas the Night Before Christmas,1974,25.0,"Animation,Comedy,Family",twas the night before christmas,7.3,3608,True,False,False,False,27315175.77
246,246,tt0213965,tvMovie,A Holiday Romance,A Holiday Romance,1999,91.0,"Drama,Romance",a holiday romance,6.5,489,False,False,False,True,83666764.35000001
247,247,tt0214227,movie,The Last Day of School Before Christmas,L'ultimo giorno di scuola prima delle vacanze di Natale,1975,88.0,Drama,the last day of school before christmas,6.0,35,True,False,False,False,30568576.799999997
248,248,tt0216621,tvMovie,A Christmas Carol,A Christmas Carol,1999,95.0,"Drama,Fantasy",a christmas carol,7.4,10364,True,False,False,False,32944028.180000003
249,249,tt0216735,movie,Holiday,En vacances,1999,105.0,"Comedy,Drama,Romance",holiday,6.4,67,False,False,False,True,59454767.36000001
250,250,tt0217978,movie,'R Xmas,'R Xmas,2001,85.0,"Crime,Drama,Thriller",r xmas,5.7,1588,True,False,False,False,16398805.950000001
251,251,tt0218066,movie,A Calcutta Christmas,A Calcutta Christmas,1999,53.0,Documentary,a calcutta christmas,6.8,15,True,False,False,False,83141328.8
252,252,tt0219095,video,In the Christmas Spirit,In the Christmas Spirit,1999,60.0,Documentary,in the christmas spirit,5.3,13,True,False,False,False,7663512.209999999
253,253,tt0220159,tvMovie,Winnie the Pooh & Christmas Too,Winnie the Pooh & Christmas Too,1991,26.0,"Adventure,Animation,Comedy",winnie the pooh  christmas too,7.3,1616,True,False,False,False,90577427.64
254,254,tt0220525,video,A Hollywood Christmas,A Hollywood Christmas,1996,90.0,Documentary,a hollywood christmas,7.2,49,True,False,False,False,93294602.64
255,255,tt0220616,movie,A Little Christmas Story,En liten julsaga,1999,58.0,Family,a little christmas story,6.3,176,True,False,False,False,83654261.46
256,256,tt0221074,movie,Christmas in the Clouds,Christmas in the Clouds,2001,96.0,"Comedy,Family,Romance",christmas in the clouds,6.4,863,True,False,False,False,17876908.16
257,257,tt0222925,movie,Canadian Holidays,Canadian Holidays,1985,,,canadian holidays,5.6,12,False,False,False,True,10645881.68
258,258,tt0223467,movie,Hoodoo McFiggin's Christmas,Hoodoo McFiggin's Christmas,1995,,,hoodoo mcfiggins christmas,6.6,10,True,False,False,False,81882527.1
259,259,tt0223623,tvMovie,Last Christmas,Last Christmas,1999,80.0,"Drama,Fantasy",last christmas,5.8,84,True,False,False,False,76078933.5
260,260,tt0223634,tvMovie,The Leprechauns' Christmas Gold,The Leprechauns' Christmas Gold,1981,25.0,"Animation,Comedy,Family",the leprechauns christmas gold,6.2,719,True,False,False,False,65144398.2
261,261,tt0225393,tvMovie,A Christmas Carol,A Christmas Carol,1947,,"Drama,Fantasy",a christmas carol,4.7,70,True,False,False,False,5913244.84
262,262,tt0225394,tvMovie,The Christmas Carol,The Christmas Carol,1949,25.0,"Drama,Fantasy",the christmas carol,6.0,409,True,False,False,False,5184145.199999999
263,263,tt0225829,tvMovie,The GLO Friends Save Christmas,The GLO Friends Save Christmas,1985,,"Animation,Family",the glo friends save christmas,7.5,93,True,False,False,False,60209319.0
264,264,tt0228137,tvMovie,Christmas Carol,Christmas Carol,1984,,"Drama,Fantasy",christmas carol,7.0,118,True,False,False,False,66818009.300000004
265,265,tt0228296,tvMovie,"Feliz Christmas, Merry Navidad","Feliz Christmas, Merry Navidad",1999,,Family,feliz christmas merry navidad,6.0,12,True,False,False,False,5567061.0
266,266,tt0228332,tvMovie,Trans-Siberian Orchestra: The Ghosts of Christmas Eve,Trans-Siberian Orchestra: The Ghosts of Christmas Eve,1999,46.0,"Fantasy,Music",transsiberian orchestra the ghosts of christmas eve,8.2,533,True,False,False,False,111855169.25999999
267,267,tt0230744,tvMovie,Scrooge: A Christmas Carol,Scrooge: A Christmas Carol,1989,,"Drama,Family,Fantasy",scrooge a christmas carol,7.6,198,True,False,False,False,13616886.56
268,268,tt0231364,tvMovie,Christmas in Disneyland,Christmas in Disneyland,1976,60.0,"Comedy,Family,Music",christmas in disneyland,6.2,25,True,False,False,False,40925179.480000004
269,269,tt0233828,movie,The Long Holiday,De grote vakantie,2000,145.0,Documentary,the long holiday,7.9,116,False,False,False,True,6715175.38
270,270,tt0235846,movie,Unnikrishnante Adyathe Christmas,Unnikrishnante Adyathe Christmas,1988,130.0,Drama,unnikrishnante adyathe christmas,5.1,26,True,False,False,False,17036179.74
271,271,tt0237604,movie,Holiday for a Dog,Prázdniny pro psa,1981,78.0,"Comedy,Family",holiday for a dog,6.5,100,False,False,False,True,23607994.150000002
272,272,tt0238063,video,Barney's Night Before Christmas,Barney's Night Before Christmas,1999,57.0,Family,barneys night before christmas,5.5,264,True,False,False,False,6042914.35
